x-axis,1,2
second,Volt,Volt
-2.666000E+00,,
-2.663500E+00,+5.338379E+00,+3.422241E+00
-2.661000E+00,+5.363505E+00,+4.085558E+00
-2.658500E+00,+5.378580E+00,+3.864452E+00
-2.656000E+00,+5.363505E+00,+3.944854E+00
-2.653500E+00,+5.378580E+00,+3.944854E+00
-2.651000E+00,+5.353455E+00,+4.015206E+00
-2.648500E+00,+5.353455E+00,+4.356915E+00
-2.646000E+00,+5.338379E+00,+3.251387E+00
-2.643500E+00,+5.363505E+00,+2.909679E+00
-2.641000E+00,+5.338379E+00,+3.753900E+00
-2.638500E+00,+5.353455E+00,+4.296613E+00
-2.636000E+00,+5.338379E+00,+4.377015E+00
-2.633500E+00,+5.363505E+00,+3.874503E+00
-2.631000E+00,+5.353455E+00,+2.859427E+00
-2.628500E+00,+5.353455E+00,+4.557920E+00
-2.626000E+00,+5.338379E+00,+3.864452E+00
-2.623500E+00,+5.403706E+00,+4.377015E+00
-2.621000E+00,+5.378580E+00,+3.412191E+00
-2.618500E+00,+5.338379E+00,+2.939829E+00
-2.616000E+00,+5.403706E+00,+3.733799E+00
-2.613500E+00,+5.388631E+00,+3.884553E+00
-2.611000E+00,+5.363505E+00,+3.814201E+00
-2.608500E+00,+5.388631E+00,+4.387066E+00
-2.606000E+00,+5.363505E+00,+3.552895E+00
-2.603500E+00,+5.363505E+00,+4.055407E+00
-2.601000E+00,+5.363505E+00,+2.738824E+00
-2.598500E+00,+5.353455E+00,+3.623246E+00
-2.596000E+00,+5.338379E+00,+3.924754E+00
-2.593500E+00,+5.363505E+00,+4.407166E+00
-2.591000E+00,+5.338379E+00,+3.693598E+00
-2.588500E+00,+5.353455E+00,+4.507669E+00
-2.586000E+00,+5.353455E+00,+3.412191E+00
-2.583500E+00,+5.338379E+00,+3.884553E+00
-2.581000E+00,+5.353455E+00,+2.939829E+00
-2.578500E+00,+5.353455E+00,+4.065457E+00
-2.576000E+00,+5.313254E+00,+4.115709E+00
-2.573500E+00,+5.403706E+00,+4.266462E+00
-2.571000E+00,+5.393656E+00,+3.613196E+00
-2.568500E+00,+5.323304E+00,+3.964955E+00
-2.566000E+00,+5.378580E+00,+4.055407E+00
-2.563500E+00,+5.348430E+00,+4.296613E+00
-2.561000E+00,+5.403706E+00,+4.055407E+00
-2.558500E+00,+5.353455E+00,+3.924754E+00
-2.556000E+00,+5.328329E+00,+4.467468E+00
-2.553500E+00,+5.363505E+00,+3.995106E+00
-2.551000E+00,+5.378580E+00,+3.874503E+00
